TaskID,Region,StartHour
39876,RegionA,382
49946,RegionB,382
15336,RegionA,383
23624,RegionB,383
33385,RegionC,383
35789,RegionA,383
41284,RegionC,383
41934,RegionE,383
6331,RegionA,384
7031,RegionF,384
16196,RegionA,384
17108,RegionA,384
20019,RegionA,384
24906,RegionA,384
32563,RegionB,384
8728,RegionC,385
11295,RegionA,385
16134,RegionC,385
42064,RegionC,385
15275,RegionC,386
27770,RegionC,386
1865,RegionB,387
9737,RegionB,387
12819,RegionB,387
19438,RegionB,387
19962,RegionA,387
22323,RegionA,387
32405,RegionA,387
40863,RegionC,387
8424,RegionB,388
38708,RegionA,388
46401,RegionE,388
12376,RegionC,389
23264,RegionC,389
24717,RegionA,389
31055,RegionB,389
47338,RegionC,389
4306,RegionB,390
14822,RegionC,390
29058,RegionA,390
35944,RegionC,390
49194,RegionC,390
13179,RegionA,391
17404,RegionB,391
26210,RegionC,391
34054,RegionC,391
8032,RegionB,392
22146,RegionA,392
27470,RegionD,392
28365,RegionB,392
31676,RegionA,392
35365,RegionB,392
38982,RegionD,392
44679,RegionB,392
2448,RegionA,393
5400,RegionB,393
6829,RegionA,393
11308,RegionA,393
15539,RegionA,393
19500,RegionC,393
24878,RegionC,393
34050,RegionA,393
36997,RegionA,393
2619,RegionB,394
2975,RegionC,394
13926,RegionA,394
29258,RegionB,394
44650,RegionA,394
5105,RegionB,395
6512,RegionC,395
7984,RegionA,395
11011,RegionC,395
25112,RegionB,395
31356,RegionA,395
40516,RegionC,395
44906,RegionA,395
46308,RegionC,395
1113,RegionC,396
2022,RegionB,396
4806,RegionC,396
5278,RegionC,396
12770,RegionD,396
33653,RegionB,396
35685,RegionA,396
38168,RegionC,396
120,RegionB,397
2006,RegionE,397
14059,RegionB,397
16589,RegionA,397
28609,RegionB,397
31147,RegionB,397
35528,RegionB,397
37692,RegionA,397
41465,RegionB,397
647,RegionC,398
5907,RegionB,398
8609,RegionB,398
23740,RegionA,398
30601,RegionA,398
31752,RegionC,398
38526,RegionB,398
40864,RegionC,398
43358,RegionA,398
2326,RegionC,399
9541,RegionB,399
23856,RegionF,399
37147,RegionA,399
39747,RegionB,399
1445,RegionB,400
13090,RegionC,400
16718,RegionC,400
22168,RegionB,400
26740,RegionB,400
31798,RegionC,400
36253,RegionC,400
5494,RegionC,401
15934,RegionA,401
23265,RegionC,401
28411,RegionB,401
31510,RegionC,401
34323,RegionC,401
47637,RegionB,401
3357,RegionC,402
20994,RegionC,402
49282,RegionA,402
9129,RegionC,403
15986,RegionA,403
24872,RegionC,403
45122,RegionF,403
45390,RegionC,403
8116,RegionB,404
14372,RegionA,404
24794,RegionE,404
29807,RegionA,404
4015,RegionA,405
8807,RegionC,405
14252,RegionC,405
45347,RegionA,405
4680,RegionB,406
28560,RegionA,406
31110,RegionC,406
34793,RegionA,406
34836,RegionC,406
35105,RegionC,406
38064,RegionF,406
43152,RegionB,406
1677,RegionC,407
4071,RegionC,407
5427,RegionB,407
21106,RegionC,407
33122,RegionB,407
43782,RegionC,407
49540,RegionB,407
2256,RegionA,408
8069,RegionA,408
11142,RegionC,408
27853,RegionA,408
32228,RegionA,408
38167,RegionC,408
42622,RegionC,408
42818,RegionC,408
3685,RegionD,409
7538,RegionA,409
25089,RegionE,409
25889,RegionD,409
27683,RegionB,409
39257,RegionC,409
42060,RegionA,409
1191,RegionC,410
1910,RegionA,410
7831,RegionE,410
11143,RegionC,410
29049,RegionB,410
30916,RegionA,410
35579,RegionA,410
8934,RegionA,411
10390,RegionA,411
12939,RegionC,411
15983,RegionC,411
19605,RegionD,411
30440,RegionC,411
32320,RegionA,411
36388,RegionB,411
37007,RegionC,411
40301,RegionA,411
49222,RegionA,411
9153,RegionB,412
10282,RegionB,412
34303,RegionB,412
37827,RegionC,412
32,RegionA,413
1305,RegionA,413
13040,RegionA,413
14197,RegionB,413
21859,RegionB,413
32556,RegionA,413
33510,RegionC,413
48726,RegionB,413
2999,RegionA,414
7888,RegionB,414
12909,RegionA,414
26718,RegionA,414
27560,RegionB,414
32794,RegionB,414
38534,RegionB,414
42944,RegionE,414
47020,RegionA,414
5574,RegionC,415
7613,RegionC,415
8997,RegionC,415
12350,RegionC,415
14812,RegionA,415
25211,RegionB,415
32231,RegionC,415
32786,RegionA,415
9970,RegionA,416
12276,RegionB,416
16604,RegionB,416
17982,RegionB,416
28172,RegionE,416
4824,RegionB,417
24597,RegionE,417
25003,RegionC,417
29741,RegionA,417
34975,RegionA,417
40517,RegionE,417
46282,RegionC,417
8528,RegionA,418
9736,RegionB,418
10266,RegionA,418
16067,RegionB,418
19567,RegionA,418
46191,RegionE,418
4,RegionC,419
1704,RegionC,419
9840,RegionA,419
10004,RegionA,419
22463,RegionB,419
29125,RegionA,419
32955,RegionA,419
33987,RegionB,419
34680,RegionA,419
37039,RegionC,419
42480,RegionA,419
4463,RegionB,420
4837,RegionB,420
30143,RegionB,420
32105,RegionB,420
37557,RegionC,420
48506,RegionC,420
49087,RegionB,420
805,RegionC,421
5773,RegionA,421
23130,RegionA,421
26403,RegionA,421
33783,RegionA,421
33996,RegionC,421
43889,RegionA,421
3366,RegionA,422
11338,RegionB,422
17423,RegionA,422
23250,RegionB,422
27850,RegionC,422
33108,RegionB,422
42444,RegionC,422
44605,RegionA,422
13242,RegionC,423
17716,RegionD,423
29543,RegionE,423
43119,RegionB,423
43746,RegionA,423
46483,RegionB,423
46492,RegionC,423
49487,RegionB,423
2275,RegionE,424
11769,RegionA,424
14885,RegionA,424
24824,RegionB,424
46668,RegionC,424
49731,RegionB,424
2836,RegionB,425
6046,RegionC,425
8196,RegionB,425
10856,RegionA,425
14675,RegionA,425
17946,RegionF,425
28009,RegionA,425
29484,RegionE,425
29815,RegionB,425
33982,RegionC,425
38893,RegionB,425
43521,RegionC,425
43716,RegionB,425
23278,RegionC,426
41924,RegionB,426
47116,RegionE,426
3720,RegionA,427
5885,RegionA,427
11482,RegionB,427
14524,RegionA,427
19992,RegionD,427
21178,RegionC,427
22374,RegionA,427
25846,RegionA,427
33407,RegionA,427
49369,RegionB,427
14485,RegionB,428
26883,RegionB,428
28774,RegionC,428
32689,RegionB,428
42054,RegionA,428
43280,RegionA,428
43674,RegionA,428
4870,RegionB,429
14861,RegionC,429
16425,RegionA,429
23386,RegionA,429
24084,RegionC,429
28483,RegionB,429
42395,RegionA,429
49794,RegionA,429
6219,RegionA,430
17237,RegionD,430
18753,RegionA,430
20746,RegionC,430
21140,RegionD,430
49099,RegionA,430
21322,RegionC,431
24744,RegionA,431
33271,RegionA,431
36501,RegionC,431
39425,RegionB,431
2056,RegionB,432
12544,RegionB,432
19112,RegionC,432
32463,RegionA,432
37859,RegionC,432
40503,RegionC,432
41784,RegionA,432
4518,RegionC,433
12683,RegionB,433
13324,RegionB,433
29897,RegionD,433
30429,RegionA,433
34674,RegionA,433
46888,RegionA,433
47164,RegionA,433
11591,RegionA,434
18587,RegionC,434
29382,RegionB,434
39279,RegionA,434
44868,RegionA,434
45039,RegionA,434
48366,RegionB,434
3607,RegionA,435
5761,RegionB,435
15176,RegionC,435
16185,RegionB,435
20021,RegionA,435
35800,RegionC,435
37886,RegionC,435
41562,RegionA,435
46257,RegionA,435
2740,RegionC,436
16120,RegionB,436
17868,RegionA,436
18240,RegionC,436
30593,RegionA,436
34035,RegionC,436
47635,RegionA,436
49366,RegionF,436
4210,RegionE,437
23572,RegionC,437
25006,RegionA,437
42415,RegionA,437
44482,RegionB,437
187,RegionB,438
1405,RegionA,438
2979,RegionA,438
16855,RegionC,438
21231,RegionC,438
25385,RegionA,438
32373,RegionB,438
40752,RegionC,438
41417,RegionA,438
8602,RegionB,439
10158,RegionC,439
15918,RegionC,439
22678,RegionB,439
48219,RegionA,439
1101,RegionF,440
43636,RegionB,440
44250,RegionA,440
47920,RegionB,440
7898,RegionA,441
9196,RegionA,441
12603,RegionB,441
29809,RegionB,441
30459,RegionB,441
37972,RegionE,441
19786,RegionB,442
20417,RegionC,442
28105,RegionC,442
29886,RegionA,442
39151,RegionC,442
44828,RegionA,442
48939,RegionC,442
49859,RegionA,442
734,RegionA,443
15384,RegionB,443
41333,RegionA,443
43038,RegionA,443
49502,RegionC,443
9489,RegionC,444
10764,RegionA,444
19301,RegionB,444
21801,RegionC,444
36210,RegionA,444
36338,RegionC,444
41211,RegionC,444
44017,RegionB,444
45086,RegionB,444
17487,RegionA,445
20583,RegionA,445
24145,RegionA,445
41490,RegionA,445
48061,RegionA,445
3269,RegionB,446
10167,RegionA,446
27371,RegionC,446
33388,RegionA,446
40984,RegionA,446
46187,RegionA,446
1186,RegionD,447
12636,RegionB,447
23034,RegionC,447
31876,RegionB,447
38180,RegionC,447
38369,RegionB,447
41544,RegionB,447
44872,RegionC,447
45892,RegionB,447
17064,RegionB,448
21638,RegionC,448
31027,RegionA,448
33970,RegionC,448
35035,RegionA,448
44670,RegionA,448
47591,RegionB,448
5605,RegionB,449
21948,RegionA,449
31239,RegionB,449
33215,RegionC,449
38315,RegionA,449
5756,RegionB,450
11720,RegionC,450
14614,RegionA,450
24723,RegionA,450
30235,RegionB,450
30818,RegionA,450
39072,RegionB,450
40450,RegionC,450
44809,RegionA,450
49989,RegionE,450
3730,RegionC,451
5832,RegionA,451
6269,RegionC,451
19672,RegionA,451
31885,RegionF,451
33109,RegionB,451
39023,RegionA,451
43484,RegionA,451
47847,RegionB,451
48441,RegionE,451
10454,RegionC,452
33136,RegionC,452
35978,RegionE,452
48377,RegionA,452
4257,RegionA,453
5021,RegionB,453
16760,RegionA,453
17914,RegionA,453
18138,RegionA,453
23339,RegionA,453
34040,RegionB,453
36808,RegionB,453
46369,RegionA,453
922,RegionC,454
3588,RegionA,454
3799,RegionA,454
6107,RegionA,454
8303,RegionD,454
19121,RegionA,454
37065,RegionC,454
38384,RegionC,454
41536,RegionA,454
42512,RegionA,454
47830,RegionC,454
3748,RegionB,455
13444,RegionC,455
17088,RegionA,455
22410,RegionB,455
38219,RegionB,455
38502,RegionC,455
39828,RegionD,455
48625,RegionA,455
49261,RegionE,455
3531,RegionB,456
5341,RegionB,456
8189,RegionB,456
11514,RegionB,456
24892,RegionD,456
28787,RegionC,456
34877,RegionA,456
36007,RegionB,456
22217,RegionA,457
24468,RegionA,457
25348,RegionB,457
30558,RegionC,457
37633,RegionA,457
4199,RegionA,458
10573,RegionF,458
18187,RegionC,458
26690,RegionA,458
30131,RegionB,458
31306,RegionC,458
36861,RegionB,458
41433,RegionB,458
13997,RegionE,459
19566,RegionE,459
24688,RegionC,459
43312,RegionA,459
43736,RegionC,459
3087,RegionC,460
6886,RegionC,460
7755,RegionB,460
11500,RegionA,460
19968,RegionA,460
22165,RegionA,460
23128,RegionF,460
25516,RegionA,460
34601,RegionA,460
38594,RegionC,460
45661,RegionA,460
45804,RegionE,460
1216,RegionB,461
3712,RegionA,461
8580,RegionA,461
8621,RegionB,461
8798,RegionB,461
10371,RegionA,461
10903,RegionA,461
16070,RegionF,461
26196,RegionC,461
41921,RegionF,461
44072,RegionC,461
11947,RegionB,462
12237,RegionC,462
27924,RegionA,462
33320,RegionC,462
5807,RegionB,463
20572,RegionA,463
22204,RegionA,463
24207,RegionB,463
29347,RegionA,463
30936,RegionA,463
30952,RegionC,463
41154,RegionA,463
43618,RegionC,463
47722,RegionA,463
519,RegionA,464
1003,RegionA,464
46933,RegionA,464
31379,RegionC,465
38496,RegionC,465
42195,RegionC,465
43223,RegionB,465
47144,RegionA,465
2268,RegionC,466
4420,RegionE,466
14724,RegionC,466
25471,RegionA,466
31554,RegionB,466
40754,RegionA,466
3232,RegionC,467
3668,RegionA,467
15701,RegionC,467
47124,RegionA,467
706,RegionC,468
6703,RegionF,468
8143,RegionB,468
35929,RegionB,468
36317,RegionC,468
49164,RegionA,468
2501,RegionB,469
6166,RegionA,469
9410,RegionC,469
14434,RegionB,469
18465,RegionA,469
34367,RegionB,469
34690,RegionB,469
37035,RegionA,469
38498,RegionA,469
10013,RegionB,470
19815,RegionD,470
21294,RegionB,470
32310,RegionC,470
10360,RegionB,471
10369,RegionC,471
30944,RegionB,471
41256,RegionB,471
46550,RegionC,471
47848,RegionB,471
8542,RegionB,472
11680,RegionC,472
13018,RegionC,472
15026,RegionC,472
45450,RegionF,472
46827,RegionC,472
18711,RegionB,473
20062,RegionB,473
24916,RegionB,473
26349,RegionA,473
28712,RegionA,473
31226,RegionB,473
33232,RegionA,473
43055,RegionC,473
48205,RegionF,473
49247,RegionC,473
2223,RegionA,474
10208,RegionA,474
18241,RegionE,474
22846,RegionF,474
29933,RegionB,474
33832,RegionC,474
35826,RegionC,474
36437,RegionE,474
44756,RegionA,474
11060,RegionA,475
18072,RegionA,475
19258,RegionA,475
34459,RegionB,475
36014,RegionB,475
42753,RegionC,475
45019,RegionA,475
7140,RegionB,476
8123,RegionB,476
17312,RegionA,476
18286,RegionC,476
26905,RegionC,476
39869,RegionA,476
42869,RegionB,476
3979,RegionC,477
5416,RegionC,477
10514,RegionF,477
11249,RegionA,477
18651,RegionB,477
18982,RegionD,477
29160,RegionB,477
40358,RegionC,477
41303,RegionC,477
42702,RegionA,477
49117,RegionA,477
3339,RegionA,478
5231,RegionB,478
9921,RegionB,478
18299,RegionC,478
30803,RegionA,478
35282,RegionC,478
42634,RegionC,478
45665,RegionC,478
13876,RegionB,479
24740,RegionC,479
25153,RegionC,479
29904,RegionF,479
33112,RegionA,479
33852,RegionC,479
44140,RegionA,479
44381,RegionA,479
45813,RegionA,479
5437,RegionF,480
8870,RegionB,480
12722,RegionB,480
18881,RegionB,480
26472,RegionC,480
26623,RegionC,480
32296,RegionB,480
38213,RegionC,480
38892,RegionA,480
46400,RegionC,480
47748,RegionA,480
13919,RegionA,481
20260,RegionC,481
20726,RegionC,481
21295,RegionB,481
28530,RegionB,481
30049,RegionA,481
40157,RegionA,481
44411,RegionB,481
48038,RegionB,481
49238,RegionB,481
49875,RegionB,481
9195,RegionD,482
9553,RegionB,482
10610,RegionB,482
13286,RegionB,482
20223,RegionA,482
29408,RegionB,482
37361,RegionC,482
39367,RegionB,482
40845,RegionE,482
43429,RegionC,482
4522,RegionB,483
6556,RegionB,483
10365,RegionA,483
13573,RegionA,483
24051,RegionC,483
26024,RegionB,483
29585,RegionB,483
34168,RegionA,483
41448,RegionC,483
45048,RegionC,483
49412,RegionF,483
1239,RegionA,484
15209,RegionC,484
34282,RegionB,484
37231,RegionF,484
3987,RegionE,485
4959,RegionA,485
10456,RegionA,485
18563,RegionA,485
32548,RegionA,485
43168,RegionA,485
45422,RegionC,485
13720,RegionC,486
27476,RegionC,486
29099,RegionA,486
41754,RegionB,487
44789,RegionA,487
49634,RegionC,487
3938,RegionB,488
7640,RegionC,488
11362,RegionA,488
11921,RegionB,488
17413,RegionC,488
39666,RegionA,488
43218,RegionC,488
43566,RegionC,488
48611,RegionC,488
49521,RegionB,488
8153,RegionA,489
26315,RegionC,489
29450,RegionC,489
45035,RegionC,489
28454,RegionE,490
44272,RegionB,490
46106,RegionF,490
46801,RegionE,490
6841,RegionA,491
12643,RegionB,491
13676,RegionA,491
21132,RegionC,491
45001,RegionB,491
47491,RegionA,491
49787,RegionA,491
7705,RegionC,492
10582,RegionA,492
11488,RegionB,492
19942,RegionA,492
27903,RegionE,492
36179,RegionB,492
39422,RegionA,492
39938,RegionC,492
48275,RegionB,492
5627,RegionE,493
10495,RegionA,493
22809,RegionB,493
27144,RegionA,493
43113,RegionC,493
45307,RegionA,493
46450,RegionB,493
47568,RegionC,493
2337,RegionB,494
20969,RegionC,494
26459,RegionC,494
29613,RegionB,494
32562,RegionA,494
49062,RegionB,494
4625,RegionA,495
8782,RegionE,495
19944,RegionB,495
20120,RegionB,495
34507,RegionC,495
37345,RegionB,495
44046,RegionE,495
45981,RegionD,495
22132,RegionA,496
26092,RegionC,496
26730,RegionA,496
49488,RegionB,496
1022,RegionD,497
1867,RegionC,497
6437,RegionB,497
7288,RegionA,497
12442,RegionD,497
17972,RegionE,497
45952,RegionB,497
6457,RegionB,498
20482,RegionB,498
38323,RegionB,498
46739,RegionB,498
5417,RegionE,499
14899,RegionB,499
16735,RegionB,499
19117,RegionB,499
22052,RegionE,499
44751,RegionB,499
49226,RegionB,499
4205,RegionA,500
22162,RegionC,500
24817,RegionB,500
31023,RegionB,500
42539,RegionA,500
4638,RegionA,501
17330,RegionA,501
19889,RegionA,501
48371,RegionA,501
1011,RegionA,502
6639,RegionA,502
16979,RegionB,502
21836,RegionA,502
39183,RegionB,502
47412,RegionA,502
5294,RegionA,503
8897,RegionB,503
20382,RegionB,503
23190,RegionB,503
23540,RegionC,503
26631,RegionA,503
30679,RegionA,503
31054,RegionA,503
43076,RegionA,503
44655,RegionC,503
47249,RegionA,503
2216,RegionE,504
2342,RegionA,504
9431,RegionC,504
16925,RegionA,504
18550,RegionA,504
46899,RegionC,504
10875,RegionA,505
14023,RegionD,505
15715,RegionC,505
16647,RegionE,505
21346,RegionA,505
26125,RegionC,505
42844,RegionC,505
19800,RegionB,506
21368,RegionC,506
4005,RegionC,507
18189,RegionA,507
39237,RegionC,507
1679,RegionA,508
6192,RegionA,508
10713,RegionA,508
21860,RegionC,508
46182,RegionB,508
14131,RegionB,509
22311,RegionB,509
36988,RegionE,509
46767,RegionC,509
4586,RegionA,510
5446,RegionB,510
10440,RegionC,510
20984,RegionA,510
31779,RegionC,510
40943,RegionC,510
10100,RegionC,511
12257,RegionC,511
12326,RegionA,511
22724,RegionB,511
46350,RegionA,511
2826,RegionE,512
12844,RegionA,512
15220,RegionB,512
15880,RegionA,512
34241,RegionA,512
49837,RegionC,512
1034,RegionC,513
19225,RegionF,513
35427,RegionE,513
5171,RegionB,514
11781,RegionA,514
26702,RegionC,514
37803,RegionA,514
40812,RegionD,514
42200,RegionB,514
49791,RegionC,514
668,RegionE,515
2942,RegionB,515
7767,RegionA,515
9670,RegionA,515
18828,RegionB,515
22897,RegionC,515
37400,RegionC,515
700,RegionC,516
7305,RegionC,516
12251,RegionC,516
12870,RegionA,516
13770,RegionB,516
25015,RegionC,516
29157,RegionA,516
35305,RegionB,516
39943,RegionB,516
40782,RegionA,516
351,RegionB,517
990,RegionA,517
6084,RegionB,517
9595,RegionC,517
13279,RegionB,517
16819,RegionA,517
20592,RegionB,517
30600,RegionA,517
37960,RegionA,517
7050,RegionC,518
10432,RegionB,518
12440,RegionB,518
25707,RegionA,518
3526,RegionC,519
6614,RegionB,519
9586,RegionB,519
24229,RegionC,519
24853,RegionE,519
27930,RegionA,519
28658,RegionA,519
29359,RegionD,519
36054,RegionB,519
49659,RegionB,519
6554,RegionA,520
11883,RegionC,520
12841,RegionC,520
13727,RegionC,520
23783,RegionC,520
29508,RegionB,520
29881,RegionB,520
31265,RegionB,520
31456,RegionB,520
34009,RegionC,520
39536,RegionB,520
17763,RegionA,521
24471,RegionC,521
32994,RegionA,521
4847,RegionA,522
14193,RegionC,522
15040,RegionF,522
20825,RegionC,522
35158,RegionE,522
39117,RegionB,522
40218,RegionB,522
45301,RegionA,522
46956,RegionB,522
2594,RegionB,523
5314,RegionA,523
5674,RegionA,523
21192,RegionC,523
22033,RegionA,523
27171,RegionA,523
28011,RegionB,523
31041,RegionA,523
33163,RegionC,523
44117,RegionC,523
14591,RegionB,524
34248,RegionA,524
39097,RegionB,524
39223,RegionC,524
40778,RegionC,524
93,RegionA,525
2352,RegionC,525
21171,RegionB,525
22730,RegionA,525
29321,RegionA,525
33251,RegionA,525
38082,RegionC,525
48613,RegionA,525
7478,RegionA,526
8343,RegionA,526
14570,RegionA,526
17046,RegionC,526
22785,RegionC,526
24329,RegionA,526
24784,RegionB,526
29391,RegionC,526
48358,RegionA,526
49432,RegionA,526
3988,RegionA,527
9804,RegionC,527
14220,RegionE,527
14714,RegionA,527
18877,RegionD,527
24085,RegionC,527
28333,RegionB,527
34844,RegionA,527
36581,RegionC,527
39854,RegionC,527
40800,RegionA,527
46914,RegionA,527
17410,RegionA,528
21155,RegionA,528
34089,RegionF,528
45809,RegionC,528
776,RegionB,529
13976,RegionC,529
18897,RegionF,529
34421,RegionB,529
37227,RegionB,529
42107,RegionA,529
48824,RegionA,529
49108,RegionB,529
2186,RegionB,530
10373,RegionB,530
11395,RegionA,530
41066,RegionB,530
45837,RegionF,530
2977,RegionE,531
9279,RegionC,531
12985,RegionC,531
30264,RegionC,531
39814,RegionC,531
42558,RegionA,531
49938,RegionA,531
3388,RegionB,532
3586,RegionC,532
7211,RegionB,532
11919,RegionA,532
12877,RegionA,532
16384,RegionC,532
17279,RegionA,532
44532,RegionA,532
46946,RegionA,532
3992,RegionC,533
16486,RegionB,533
19110,RegionB,533
21540,RegionC,533
32477,RegionA,533
46577,RegionC,533
47334,RegionA,533
3662,RegionB,534
5665,RegionC,534
8260,RegionB,534
12672,RegionE,534
14718,RegionC,534
22278,RegionB,534
26011,RegionB,534
34087,RegionC,534
36512,RegionB,534
39882,RegionA,534
42383,RegionB,534
49891,RegionA,534
1869,RegionA,535
8323,RegionE,535
10319,RegionA,535
11341,RegionA,535
19910,RegionB,535
22543,RegionC,535
23906,RegionB,535
27601,RegionC,535
27795,RegionB,535
31789,RegionB,535
32716,RegionC,535
43709,RegionB,535
14036,RegionD,536
2213,RegionB,537
11335,RegionA,537
18741,RegionA,537
21493,RegionC,537
26636,RegionC,537
27466,RegionA,537
33165,RegionA,537
34686,RegionA,537
35525,RegionD,537
45417,RegionE,537
3173,RegionC,538
3248,RegionA,538
21562,RegionA,538
21877,RegionA,538
34458,RegionA,538
36462,RegionC,538
10174,RegionA,539
14830,RegionE,539
17587,RegionA,539
19677,RegionC,539
21945,RegionB,539
22780,RegionE,539
29265,RegionB,539
32565,RegionC,539
44358,RegionB,539
8765,RegionA,540
11353,RegionC,540
13706,RegionB,540
15228,RegionB,540
35049,RegionA,540
42311,RegionB,540
3069,RegionF,541
9011,RegionC,541
27543,RegionA,541
29080,RegionB,541
34181,RegionA,541
40468,RegionB,541
40504,RegionE,541
47411,RegionE,541
2273,RegionB,542
6785,RegionB,542
11889,RegionB,542
14925,RegionB,542
41037,RegionA,542
3776,RegionC,543
9549,RegionC,543
10993,RegionA,543
32529,RegionA,543
32943,RegionA,543
34017,RegionA,543
34049,RegionC,543
38729,RegionB,543
43108,RegionE,543
45991,RegionB,543
9095,RegionC,544
17010,RegionA,544
26638,RegionA,544
14094,RegionC,545
21508,RegionA,545
23870,RegionA,545
30397,RegionA,545
32118,RegionB,545
35022,RegionA,545
42465,RegionD,545
45621,RegionA,545
9161,RegionC,546
14389,RegionC,546
30261,RegionB,546
1247,RegionA,547
4741,RegionC,547
10234,RegionA,547
21387,RegionB,547
22474,RegionA,547
28287,RegionB,547
30560,RegionF,547
34897,RegionA,547
36725,RegionC,547
42952,RegionA,547
11985,RegionA,548
12677,RegionC,548
13064,RegionC,548
28179,RegionA,548
28674,RegionB,548
41195,RegionA,548
41214,RegionA,548
42633,RegionB,548
45649,RegionA,548
9332,RegionC,549
23827,RegionB,549
28903,RegionB,549
33606,RegionB,549
38601,RegionC,549
38783,RegionB,549
2074,RegionA,550
7981,RegionC,550
9552,RegionA,550
11856,RegionB,550
13403,RegionB,550
16043,RegionC,550
40881,RegionB,550
43478,RegionA,550
48290,RegionE,550
4070,RegionB,551
14513,RegionB,551
15544,RegionC,551
17397,RegionA,551
21161,RegionA,551
24247,RegionB,551
29769,RegionB,551
30142,RegionA,551
35956,RegionB,551
13002,RegionA,552
25294,RegionA,552
25964,RegionA,552
43561,RegionF,552
43616,RegionB,552
45628,RegionA,552
4443,RegionB,553
14916,RegionA,553
22137,RegionD,553
24684,RegionA,553
28478,RegionB,553
44037,RegionB,553
44208,RegionB,553
46005,RegionB,553
14919,RegionB,554
15238,RegionA,554
28017,RegionA,554
42113,RegionA,554
44197,RegionE,554
8289,RegionC,555
15678,RegionA,555
16376,RegionB,555
18935,RegionC,555
33420,RegionA,555
44633,RegionB,555
47545,RegionB,555
11652,RegionB,556
20735,RegionA,556
20814,RegionA,556
38126,RegionB,556
45714,RegionA,556
46320,RegionB,556
46544,RegionC,556
48852,RegionB,556
48872,RegionC,556
11252,RegionB,557
15733,RegionB,557
19370,RegionA,557
40701,RegionF,557
11792,RegionC,558
11855,RegionB,558
18530,RegionA,558
18963,RegionA,558
20486,RegionA,558
25071,RegionA,558
26440,RegionD,558
30923,RegionA,558
32112,RegionB,558
34078,RegionA,558
39327,RegionB,558
41969,RegionA,558
49094,RegionB,558
2882,RegionB,559
12628,RegionA,559
14108,RegionC,559
14715,RegionB,559
17302,RegionC,559
22999,RegionA,559
23093,RegionC,559
36330,RegionB,559
46231,RegionA,559
6844,RegionB,560
6860,RegionE,560
23427,RegionB,560
35163,RegionC,560
35913,RegionA,560
40644,RegionA,560
42387,RegionA,560
42843,RegionB,560
48348,RegionC,560
48874,RegionE,560
1120,RegionC,561
6636,RegionC,561
7062,RegionC,561
15621,RegionB,561
35643,RegionC,561
36580,RegionC,561
48806,RegionB,561
2174,RegionB,562
7692,RegionC,562
32446,RegionB,562
45345,RegionE,562
866,RegionA,563
908,RegionB,563
1194,RegionA,563
5147,RegionC,563
22274,RegionC,563
4966,RegionA,564
5839,RegionA,564
12801,RegionB,564
13961,RegionB,564
29319,RegionC,564
27235,RegionA,565
31502,RegionB,565
31780,RegionF,565
41962,RegionA,565
42849,RegionB,565
45037,RegionA,565
45530,RegionA,565
59,RegionA,566
889,RegionC,566
2262,RegionE,566
3038,RegionA,566
10506,RegionC,566
29100,RegionB,566
29394,RegionA,566
30971,RegionC,566
32771,RegionA,566
33043,RegionB,566
34474,RegionC,566
38545,RegionA,566
39626,RegionA,566
40692,RegionB,566
48163,RegionB,566
6412,RegionB,567
18029,RegionB,567
19244,RegionC,567
21736,RegionC,567
43209,RegionA,567
46173,RegionA,567
1023,RegionA,568
1483,RegionA,568
8358,RegionA,568
12752,RegionA,568
31990,RegionF,568
40777,RegionB,568
42817,RegionB,568
45186,RegionC,568
46515,RegionA,568
15696,RegionF,569
20484,RegionD,569
30969,RegionA,569
32448,RegionC,569
33663,RegionA,569
42331,RegionB,569
46489,RegionB,569
1638,RegionC,570
5764,RegionC,570
6576,RegionB,570
9784,RegionC,570
15816,RegionA,570
18008,RegionB,570
26279,RegionB,570
32347,RegionB,570
34841,RegionB,570
41139,RegionC,570
43237,RegionB,570
44734,RegionC,570
3884,RegionA,571
13330,RegionA,571
14587,RegionD,571
48069,RegionA,571
49965,RegionA,571
644,RegionA,572
5589,RegionA,572
8896,RegionA,572
9607,RegionC,572
15147,RegionA,572
18032,RegionA,572
18388,RegionB,572
21429,RegionF,572
21900,RegionC,572
1383,RegionE,573
1717,RegionC,573
8527,RegionA,573
10827,RegionC,573
15102,RegionB,573
21125,RegionB,573
36572,RegionB,573
45984,RegionB,573
47693,RegionD,573
7728,RegionA,574
9224,RegionA,574
10108,RegionA,574
11698,RegionB,574
14329,RegionB,574
22440,RegionA,574
26586,RegionA,574
29087,RegionB,574
32687,RegionA,574
33074,RegionA,574
43775,RegionB,574
45864,RegionA,574
1228,RegionA,575
19646,RegionA,575
21989,RegionA,575
25033,RegionB,575
30081,RegionF,575
30802,RegionC,575
32573,RegionC,575
36057,RegionA,575
41538,RegionB,575
44710,RegionA,575
626,RegionB,576
5918,RegionA,576
7724,RegionB,576
9987,RegionB,576
10420,RegionC,576
11082,RegionB,576
15116,RegionB,576
16914,RegionC,576
20849,RegionB,576
25452,RegionA,576
27945,RegionA,576
41170,RegionB,576
41941,RegionA,576
43023,RegionF,576
45392,RegionA,576
46415,RegionA,576
48956,RegionB,576
48976,RegionB,576
1082,RegionA,577
11017,RegionC,577
12047,RegionC,577
18680,RegionC,577
19701,RegionB,577
21658,RegionC,577
32326,RegionA,577
